link,title,score,release_date,rating,description,directors,writers,actors,critic_reviews_total_count,critic_reviews_overall_score,critic_reviews_positive_count,critic_reviews_positive_percent,critic_reviews_mixed_count,critic_reviews_mixed_percent,critic_reviews_negative_count,critic_reviews_negative_percent,user_reviews_overall_score,user_reviews_total_count,user_reviews_positive_count,user_reviews_positive_percent,user_reviews_mixed_count,user_reviews_mixed_percent,user_reviews_negative_count,user_reviews_negative_percent,production_companies,duration,genres,website,awards
https://www.metacritic.com/movie/rio-bravo/,158.Rio Bravo,93,"Apr 4, 1959",TV-14,"A small-town sheriff in the American West enlists the help of a cripple, a drunk, and a young gunfighter in his efforts to hold in jail the brother of the local bad guy.",Howard Hawks,"Jules Furthman, Leigh Brackett, B.H. McCampbell","[{'name': 'John Wayne', 'role': 'Sheriff John T. Chance'}, {'name': 'Dean Martin', 'role': 'Dude'}, {'name': 'Ricky Nelson', 'role': 'Colorado Ryan'}, {'name': 'Angie Dickinson', 'role': 'Feathers'}, {'name': 'Walter Brennan', 'role': 'Stumpy'}, {'name': 'Ward Bond', 'role': 'Pat Wheeler'}, {'name': 'John Russell', 'role': 'Nathan Burdette'}, {'name': 'Pedro Gonzalez Gonzalez', 'role': 'Carlos Robante'}, {'name': 'Estelita Rodriguez', 'role': 'Consuelo Robante'}, {'name': 'Claude Akins', 'role': 'Joe Burdette'}, {'name': 'Malcolm Atterbury', 'role': 'Jake (Stage Driver)'}, {'name': 'Harry Carey Jr.', 'role': 'Harold'}, {'name': 'Fred Aldrich', 'role': 'Barfly'}, {'name': 'Frank Balderrama', 'role': 'Barfly'}, {'name': 'Walter Barnes', 'role': 'Charlie'}, {'name': 'George Bell', 'role': 'Barfly'}, {'name': 'Audrey Betz', 'role': 'Bartender'}, {'name': 'Nesdon Booth', 'role': 'Clark'}, {'name': 'Nick Borgani', 'role': 'Barfly'}, {'name': 'George Bruggeman', 'role': 'Clem'}]",18.0,93.0,17.0,94.0,0.0,6.0,0.0,0.0,8.0,53.0,45.0,85.0,7.0,13.0,9.0,2.0,Armada Productions,2 h 21 m,Western,Unknown,"Golden Globes, USA Golden Globes, USA, Laurel Awards Laurel Awards, National Film Preservation Board, USA National Film Preservation Board, USA"
https://www.metacritic.com/movie/david-byrnes-american-utopia/,159.David Byrne’s American Utopia,93,"Oct 17, 2020",TV-14,"David Byrne’s American Utopia brings the critically acclaimed Broadway show to HBO in a one-of-a-kind film directed by Spike Lee. Recorded during its run at Broadway’s Hudson Theatre in New York City, David Byrne is joined by an ensemble of 11 musicians, singers, and dancers from around the globe, inviting audiences into a joyous dreamworld where human connection, self-evolution, and social justice are paramount.",Spike Lee,Unknown,"[{'name': 'David Byrne', 'role': 'Self'}, {'name': 'Jacqueline Acevedo', 'role': 'Self - Percussion'}, {'name': 'Gustavo Di Dalva', 'role': 'Self - Percussion'}, {'name': 'Daniel Freedman', 'role': 'Self - Percussion'}, {'name': 'Chris Giarmo', 'role': 'Self - Vocals, Dance & Vocal Captain'}, {'name': 'Tim Keiper', 'role': 'Self - Percussion'}, {'name': 'Tendayi Kuumba', 'role': 'Self - Vocals, Dance'}, {'name': 'Karl Mansfield', 'role': 'Self - Keyboard & Band Leader'}, {'name': 'Mauro Refosco', 'role': 'Self - Percussion & Drum Section Leader'}, {'name': 'Stephane San Juan', 'role': 'Self - Percussion'}, {'name': 'Angie Swan', 'role': 'Self - Guitar'}, {'name': 'Bobby Wooten III', 'role': 'Self - Bass'}, {'name': 'Joseph Fusco', 'role': 'Theater Usher'}]",28.0,93.0,27.0,96.0,0.0,4.0,0.0,0.0,7.0,41.0,34.0,83.0,3.0,7.0,4.0,10.0,"40 Acres & A Mule Filmworks, HBO Documentary Films, Participant, RadicalMedia, River Road Entertainment, Spike Lee Joint, Todo Mundo, Warner Music Group",1 h 45 m,"Documentary, Music, Musical",https://www.hbo.com/specials/american-utopia,"Primetime Emmy Awards Primetime Emmy Awards, Online Film & Television Association Online Film & Television Association, Cinema Eye Honors Awards, US Cinema Eye Honors Awards, US"
https://www.metacritic.com/movie/masculine-feminine/,160.Masculine Feminine,93,"Sep 19, 1966",Unknown,"Originally released in 1966, Godard's film chronicles the love affair between Paul (Léaud), a young revolutionary enthusiast, and Madeleine (Goya), an aspiring pop singer, in fifteen vignettes set in the kinetic world of Paris.",Jean-Luc Godard,"Jean-Luc Godard, Guy de Maupassant","[{'name': 'Chantal Goya', 'role': 'Madeleine Zimmer'}, {'name': 'Marlène Jobert', 'role': 'Élisabeth Choquet'}, {'name': 'Catherine-Isabelle Duport', 'role': 'Catherine-Isabelle'}, {'name': 'Jean-Pierre Léaud', 'role': 'Paul'}, {'name': 'Michel Debord', 'role': 'Robert Packard'}, {'name': 'Evabritt Strandberg', 'role': 'Elle (la femme dans le film)'}, {'name': 'Birger Malmsten', 'role': ""Lui (l'homme dans le film)""}, {'name': 'Yves Afonso', 'role': ""L'homme qui se suicide""}, {'name': 'Henri Attal', 'role': ""L'autre lecteur du bouquin porno""}, {'name': 'Mickey Baker', 'role': 'Record producer'}, {'name': 'Brigitte Bardot', 'role': 'Brigitte Bardot'}, {'name': 'Antoine Bourseiller', 'role': 'Le partenaire de Brigitte Bardot'}, {'name': 'Chantal Darget', 'role': 'La femme dans le métro'}, {'name': 'Françoise Hardy', 'role': ""La compagne de l'officier américain""}, {'name': 'Med Hondo', 'role': ""L'homme dans le métro""}, {'name': 'Elsa Leroy', 'role': ""Mlle 19 ans de 'Mademoiselle Age Tendre'""}, {'name': 'Dominique Zardi', 'role': 'Le lecteur du bouquin porno'}]",14.0,93.0,14.0,100.0,0.0,0.0,0.0,0.0,8.0,27.0,24.0,89.0,2.0,7.0,9.0,4.0,"Anouchka Films, Argos Films, Sandrews, Svensk Filmindustri (SF)",1 h 43 m,"Drama, Romance",http://rialtopictures.com/masculine.html,"Berlin International Film Festival Berlin International Film Festival, Cahiers du Cinéma Cahiers du Cinéma, Kinema Junpo Awards Kinema Junpo Awards"
https://www.metacritic.com/movie/shoplifters/,161.Shoplifters,93,"Nov 23, 2018",R,"After one of their shoplifting sessions, Osamu and his son come across a little girl in the freezing cold. At first reluctant to shelter the girl, Osamu’s wife agrees to take care of her after learning of the hardships she faces.Although the family is poor, barely making enough money to survive through petty crime, they seem to live happily together until an unforeseen incident reveals hidden secrets, testing the bonds that unite them.",Hirokazu Koreeda,Hirokazu Koreeda,"[{'name': 'Lily Franky', 'role': 'Osamu Shibata'}, {'name': 'Sakura Ando', 'role': 'Nobuyo Shibata'}, {'name': 'Kirin Kiki', 'role': 'Hatsue Shibata'}, {'name': 'Mayu Matsuoka', 'role': 'Aki Shibata'}, {'name': 'Jyo Kairi', 'role': 'Shota Shibata'}, {'name': 'Miyu Sasaki', 'role': 'Yuri Hojo'}, {'name': 'Sôsuke Ikematsu', 'role': '4 ban-san'}, {'name': 'Yûki Yamada', 'role': 'Yasu Hojo'}, {'name': 'Moemi Katayama', 'role': 'Nozomi Hojo'}, {'name': 'Daisuke Kuroda', 'role': None}, {'name': 'Kazuaki Shimizu', 'role': None}, {'name': 'Izumi Matsuoka', 'role': None}, {'name': 'Katsuya Maiguma', 'role': None}, {'name': 'Hajime Inoue', 'role': None}, {'name': 'Aju Makita', 'role': None}, {'name': 'Akira Emoto', 'role': 'Yoritsugu Kawado'}, {'name': 'Haruna Hori', 'role': None}, {'name': 'Wako Andô', 'role': None}, {'name': 'Momoko Miyauchi', 'role': None}, {'name': 'Mami Hashimoto', 'role': None}]",40.0,93.0,40.0,100.0,0.0,0.0,0.0,0.0,8.0,253.0,227.0,90.0,19.0,8.0,7.0,3.0,"AOI Promotion, Fuji Television Network (Fuji TV), Gaga",2 h 1 m,"Crime, Drama, Thriller",http://www.magpictures.com/shoplifters/,"Academy Awards, USA Academy Awards, USA, Golden Globes, USA Golden Globes, USA, Awards of the Japanese Academy Awards of the Japanese Academy"
https://www.metacritic.com/movie/shoah-four-sisters/,162.Shoah: Four Sisters,93,Unknown,Unknown,"Starting in 1999, Claude Lanzmann made several films that could be considered satellites of Shoah, comprised of interviews conducted in the 1970s that didn’t make it into the final, monumental work. In the last years of the late director’s life, he decided to devote a film to four women from four different areas of Eastern Europe with four different destinies, each finding herself improbably alive after war’s end: Ruth Elias from Ostravia, Czechoslovakia; Paula Biren from Lodz, Poland; Ada Lichtman from further south in Krakow; and Hannah Marton from Cluj, or Kolozsvár, in Transylvania. Survivors of unimaginable Nazi horrors during the Holocaust, they tell their individual stories and become crucial witnesses to the barbarism they experienced. Each possesses a vivid intelligence and a commitment to candor that make their accounts of what they suffered through both searing and unforgettable. Four Sisters now arrives on the screen to remind audiences of the immense courage it took for these witnesses to return to their past as they share their deeply moving personal tragedies. The frankness of their words, their intensely scrutinized faces, and their bravery as they revisit unimaginable experiences will make them lasting presences in the moral universe of younger generations. [Cohen Media Group]",Unknown,Unknown,Unknown,19.0,95.0,19.0,100.0,0.0,0.0,0.0,0.0,8.0,84.0,95.0,85.0,11.0,8.0,9.0,6.0,Unknown,Unknown,Unknown,Unknown,Unknown
https://www.metacritic.com/movie/the-39-steps/,163.The 39 Steps,93,"Aug 1, 1935",TV-G,"A man in London tries to help a counter-espionage Agent. But when the Agent is killed, and the man stands accused, he must go on the run to save himself and stop a spy ring which is trying to steal top secret information.",Alfred Hitchcock,"John Buchan, Charles Bennett, Ian Hay","[{'name': 'Robert Donat', 'role': 'Hannay'}, {'name': 'Madeleine Carroll', 'role': 'Pamela'}, {'name': 'Lucie Mannheim', 'role': 'Miss Smith'}, {'name': 'Godfrey Tearle', 'role': 'Professor Jordan'}, {'name': 'Peggy Ashcroft', 'role': ""Crofter's Wife""}, {'name': 'John Laurie', 'role': 'Crofter'}, {'name': 'Helen Haye', 'role': 'Mrs. Jordan'}, {'name': 'Frank Cellier', 'role': 'The Sheriff'}, {'name': 'Wylie Watson', 'role': 'Memory'}, {'name': 'Gus McNaughton', 'role': 'Commercial Traveller'}, {'name': 'Jerry Verno', 'role': 'Commercial Traveller'}, {'name': 'Peggy Simpson', 'role': 'Maid'}, {'name': 'Ivor Barnard', 'role': 'Political Meeting Chairman'}, {'name': 'Charles Bennett', 'role': 'Second Passerby Near the Bus'}, {'name': 'Noel Birkin', 'role': 'Minor Role'}, {'name': 'Ex-Det. Sergt. Bishop', 'role': 'Police Sergeant'}, {'name': 'Wallace Bosco', 'role': 'Palladium Doorman'}, {'name': 'Matthew Boulton', 'role': 'Fake Police Officer'}, {'name': 'Pat Hagate', 'role': 'M.C. Who Introduces Mr Memory'}, {'name': 'Alfred Hitchcock', 'role': 'Passerby Near the Bus'}]",15.0,93.0,15.0,100.0,0.0,0.0,0.0,0.0,7.0,51.0,43.0,84.0,7.0,14.0,9.0,2.0,Gaumont British Picture Corporation,1 h 26 m,"Crime, Mystery, Thriller",https://mobile.zoneify.tv/#/assets/D4C594B8-1E1D-49EB-B89E-D10CBAF49032?type=Movie&idx=6&title=The%2039%20Steps%20&parentId=&r=804564957691.4307,"Photoplay Awards Photoplay Awards, Online Film & Television Association Online Film & Television Association, New York Film Critics Circle Awards New York Film Critics Circle Awards"
https://www.metacritic.com/movie/duck-soup/,164.Duck Soup,93,"Nov 17, 1933",TV-G,Rufus T. Firefly is named president/dictator of bankrupt Freedonia and declares war on neighboring Sylvania over the love of wealthy Mrs. Teasdale.,Leo McCarey,"Bert Kalmar, Harry Ruby, Arthur Sheekman, Nat Perrin","[{'name': 'Groucho Marx', 'role': 'Rufus T. Firefly'}, {'name': 'Harpo Marx', 'role': 'Pinky'}, {'name': 'Chico Marx', 'role': 'Chicolini'}, {'name': 'Zeppo Marx', 'role': 'Bob Roland'}, {'name': 'The Marx Brothers', 'role': None}, {'name': 'Margaret Dumont', 'role': 'Mrs. Teasdale'}, {'name': 'Raquel Torres', 'role': 'Vera Marcal'}, {'name': 'Louis Calhern', 'role': 'Trentino'}, {'name': 'Edmund Breese', 'role': 'Zander'}, {'name': 'Leonid Kinskey', 'role': 'Agitator'}, {'name': 'Charles Middleton', 'role': 'Prosecutor'}, {'name': 'Edgar Kennedy', 'role': 'Street Vendor'}, {'name': 'Wade Boteler', 'role': 'Officer at Battle Headquarters'}, {'name': 'Sidney Bracey', 'role': ""Mrs. Teasdale's Butler""}, {'name': 'Lynn Browning', 'role': 'Chorus Girl'}, {'name': 'E.H. Calvert', 'role': 'Officer in Battle Sequence'}, {'name': 'Margaret Carthew', 'role': 'Chorus Girl'}, {'name': 'Azelie Cecil', 'role': 'Chorus Girl'}, {'name': 'Davison Clark', 'role': 'Minister of Finance #2'}, {'name': 'Louise Closser Hale', 'role': 'Reception Guest'}]",15.0,93.0,14.0,93.0,0.0,7.0,0.0,0.0,7.0,51.0,35.0,69.0,11.0,22.0,5.0,10.0,Paramount Pictures,1 h 8 m,"Comedy, Musical",Unknown,"Academy of Science Fiction, Fantasy & Horror Films, USA Academy of Science Fiction, Fantasy & Horror Films, USA, National Film Preservation Board, USA National Film Preservation Board, USA, Online Film & Television Association Online Film & Television Association"
https://www.metacritic.com/movie/toni-erdmann/,165.Toni Erdmann,93,"Dec 25, 2016",R,"Winfried (Peter Simonischek) doesn’t see much of his working daughter Ines (Sandra Hüller). The suddenly student-less music teacher decides to surprise her with a visit after the death of his old dog. It’s an awkward move because serious career woman Ines is working on an important project as a corporate strategist in Bucharest. The geographical change doesn’t help the two to see more eye to eye. Practical joker Winfried loves to annoy his daughter with corny pranks. What’s worse are his little jabs at her routine lifestyle of long meetings, hotel bars and performance reports. Father and daughter reach an impasse, and Winfried agrees to return home to Germany. Enter flashy Toni Erdmann: Winfried’s smooth-talking alter ego. Disguised in a tacky suit, weird wig and even weirder fake teeth, Toni barges into Ines’ professional life, claiming to be her CEO’s life coach. As Toni, Winfried is bolder and doesn’t hold back, but Ines meets the challenge. The harder they push, the closer they become. In all the madness, Ines begins to understand that her eccentric father might deserve some place in her life after all. [Sony Pictures Classics]",Maren Ade,Maren Ade,"[{'name': 'Sandra Hüller', 'role': 'Ines Conradi'}, {'name': 'Peter Simonischek', 'role': 'Winfried'}, {'name': 'Michael Wittenborn', 'role': 'Henneberg'}, {'name': 'Thomas Loibl', 'role': 'Gerald'}, {'name': 'Trystan Pütter', 'role': 'Tim'}, {'name': 'Ingrid Bisu', 'role': 'Anca'}, {'name': 'Hadewych Minis', 'role': 'Tatjana'}, {'name': 'Lucy Russell', 'role': 'Steph'}, {'name': 'Victoria Cocias', 'role': 'Flavia'}, {'name': 'Alexandru Papadopol', 'role': 'Dascalu'}, {'name': 'Victoria Malektorovych', 'role': 'Natalja'}, {'name': 'Ingrid Burkhard', 'role': 'Annegret'}, {'name': 'Jürg Löw', 'role': 'Gerhard'}, {'name': 'Ruth Reinecke', 'role': 'Renate'}, {'name': 'Nicolas Wackerbarth', 'role': 'Coach Leopold'}, {'name': 'Mihai Manolache', 'role': 'Mann am Ölfeld'}, {'name': 'Radu Bânzaru', 'role': 'Bogdan'}, {'name': 'Niels Bormann', 'role': 'Kurierfahrer'}, {'name': 'Radu Dumitrache', 'role': 'Manager Spa'}, {'name': 'Klara Höfels', 'role': 'Irma'}]",36.0,93.0,35.0,97.0,0.0,3.0,0.0,0.0,7.0,207.0,149.0,72.0,30.0,14.0,28.0,14.0,"Komplizen Film, Coop99 Filmproduktion, KNM, KNM, Missing Link Films, MonkeyBoy, HiFilm, Südwestrundfunk (SWR), Westdeutscher Rundfunk (WDR), ARTE, Film- und Medienstiftung NRW, Eurimages, Filmförderungsanstalt (FFA), Deutscher Filmförderfonds (DFFF), Medienboard Berlin-Brandenburg, Beauftragte der Bundesregierung für Kultur und Medien (BKM), Schleswig-Holstein Film Commission, FilmFernsehFonds Bayern, MEDIA Programme of the European Union, Österreichisches Filminstitut, Filmstandort Austria (FISA), ARTE, Location Austria, SWR Fernsehen, Swr Arte",2 h 42 m,"Comedy, Drama",http://sonyclassics.com/tonierdmann/,"Academy Awards, USA Academy Awards, USA, Golden Globes, USA Golden Globes, USA, International Cinephile Society Awards International Cinephile Society Awards"
https://www.metacritic.com/movie/the-discreet-charm-of-the-bourgeoisie/,166.The Discreet Charm of the Bourgeoisie,93,"Oct 22, 1972",PG,A group of six friends - three men and three women decidedly of the French Upper Middle Class - have their dinner plans continually interrupted due to a series of bizarre events.,Luis Buñuel,"Luis Buñuel, Jean-Claude Carrière","[{'name': 'Fernando Rey', 'role': 'Don Rafael Acosta'}, {'name': 'Delphine Seyrig', 'role': 'Simone Thévenot'}, {'name': 'Paul Frankeur', 'role': 'François Thévenot'}, {'name': 'Bulle Ogier', 'role': 'Florence'}, {'name': 'Stéphane Audran', 'role': 'Alice Sénéchal'}, {'name': 'Jean-Pierre Cassel', 'role': 'Henri Sénéchal'}, {'name': 'Julien Bertheau', 'role': 'Monsignor Dufour'}, {'name': 'Milena Vukotic', 'role': 'Ines'}, {'name': 'Maria Gabriella Maione', 'role': 'Guerrilla'}, {'name': 'Claude Piéplu', 'role': 'Colonel'}, {'name': 'Muni', 'role': 'Peasant'}, {'name': 'Pierre Maguelon', 'role': 'Police Sergeant'}, {'name': 'François Maistre', 'role': 'Inspector Delecluze'}, {'name': 'Michel Piccoli', 'role': 'Interior Minister'}, {'name': 'Ellen Bahl', 'role': None}, {'name': 'Christian Baltauss', 'role': 'Lt. Hubert de Rochcahin'}, {'name': 'Olivier Bauchet', 'role': None}, {'name': 'Robert Benoît', 'role': None}, {'name': 'Anne-Marie Deschodt', 'role': None}, {'name': 'Jean-Michel Dhermay', 'role': None}]",12.0,93.0,12.0,100.0,0.0,0.0,0.0,0.0,8.0,66.0,59.0,89.0,5.0,8.0,2.0,3.0,Greenwich Film Productions,1 h 42 m,"Comedy, Drama, Fantasy",http://www.rialtopictures.com/catalogue/the-discreet-charm-of-the-bourgeoisie,"Academy Awards, USA Academy Awards, USA, Golden Globes, USA Golden Globes, USA, BAFTA Awards BAFTA Awards"
https://www.metacritic.com/movie/no-other-land/,167.No Other Land,93,"Nov 1, 2024",Unknown,"Basel Adra, a young Palestinian activist from Masafer Yatta on the West Bank, has been fighting the mass expulsion of his community by Israel's occupation since childhood. He documents the slow-motion eradication of the villages in his home region where soldiers deployed by the Israeli government are gradually demolishing houses and driving out their residents. At some point, he meets Yuval, an Israeli journalist, who supports him in his efforts. An unlikely alliance develops. But the relationship between the two is strained by the enormous inequality between them: Basel lives under military occupation while Yuval lives freely and without restrictions. This film by a Palestinian-Israeli collective of four young activists has been made as an act of creative resistance on the path to greater justice. [Berlin]","Yuval Abraham, Basel Adra, Hamdan Ballal, Rachel Szor","Basel Adra, Rachel Szor, Hamdan Ballal, Yuval Abraham","[{'name': 'Yuval Abraham', 'role': 'Self'}, {'name': 'Basel Adra', 'role': 'Self'}, {'name': 'Hamdan Ballal', 'role': 'Self'}]",24.0,93.0,24.0,100.0,0.0,0.0,0.0,0.0,7.0,65.0,55.0,85.0,4.0,6.0,6.0,9.0,"Yabayay Media, Antipode Films",1 h 32 m,Documentary,https://nootherland.com/,"Academy Awards, USA Academy Awards, USA, Cinema Eye Honors Awards, US Cinema Eye Honors Awards, US, International Documentary Association International Documentary Association"
https://www.metacritic.com/movie/uncut-gems/,168.Uncut Gems,93,"Dec 13, 2019",R,"Howard Ratner (Adam Sandler), a charismatic New York City jeweler, is always on the lookout for the next big score. When he makes a series of high-stakes bets that could lead to the windfall of a lifetime, Howard must perform a precarious high-wire act, balancing business, family, and encroaching adversaries on all sides, in his relentless pursuit of the ultimate win.","Benny Safdie, Josh Safdie","Ronald Bronstein, Josh Safdie, Benny Safdie","[{'name': 'Adam Sandler', 'role': 'Howard Ratner'}, {'name': 'Julia Fox', 'role': 'Julia De Fiore'}, {'name': 'Idina Menzel', 'role': 'Dinah Ratner'}, {'name': 'Mesfin Lamengo', 'role': 'Wounded Miner'}, {'name': 'Sun Zhi Hua-Hilton', 'role': 'Mine Foreman'}, {'name': 'Liang Wei-Hui-Duncan', 'role': 'Mine Management 1'}, {'name': 'Sunny Wu Jin Zahao', 'role': 'Mine Management 2'}, {'name': 'Deneke Muhugeta', 'role': 'Lead Miner 1'}, {'name': 'Habtunu Africho', 'role': 'Lead Miner 2'}, {'name': 'Warren Finkelstein', 'role': 'Dr. Blauman'}, {'name': 'Keith William Richards', 'role': 'Phil'}, {'name': 'Tommy Kominik', 'role': 'Nico'}, {'name': 'LaKeith Stanfield', 'role': 'Demany'}, {'name': 'Maksud Agadjani', 'role': 'Yussi'}, {'name': 'Ca$h Out', 'role': 'Ca$h Out'}, {'name': 'Andrea Linsky', 'role': 'Joani'}, {'name': 'Roman Persits', 'role': 'Roman'}, {'name': 'Pom Klementieff', 'role': 'Lexis'}, {'name': 'Paloma Elsesser', 'role': 'Kat'}, {'name': 'Mike Francesa', 'role': 'Gary'}]",59.0,93.0,57.0,97.0,2.0,3.0,0.0,0.0,7.0,791.0,575.0,73.0,107.0,14.0,109.0,14.0,"A24, Elara Pictures, IAC Films, Scott Rudin Productions, Sikelia Productions",2 h 15 m,"Crime, Drama, Thriller",https://a24films.com/films/uncut-gems,"Seattle Film Critics Society Seattle Film Critics Society, Film Independent Spirit Awards Film Independent Spirit Awards, International Cinephile Society Awards International Cinephile Society Awards"
https://www.metacritic.com/movie/mccabe-mrs-miller/,169.McCabe & Mrs. Miller,93,"Jun 24, 1971",R,"A gambler and a prostitute become business partners in a remote Old West mining town, and their enterprise thrives until a large corporation arrives on the scene.",Robert Altman,"Edmund Naughton, Robert Altman, Brian McKay, Robert Towne, Joseph Calvelli","[{'name': 'Warren Beatty', 'role': 'John McCabe'}, {'name': 'Julie Christie', 'role': 'Constance Miller'}, {'name': 'Rene Auberjonois', 'role': 'Sheehan'}, {'name': 'William Devane', 'role': 'The Lawyer'}, {'name': 'John Schuck', 'role': 'Smalley'}, {'name': 'Corey Fischer', 'role': 'Mr. Elliott'}, {'name': 'Bert Remsen', 'role': 'Bart Coyle'}, {'name': 'Shelley Duvall', 'role': 'Ida Coyle'}, {'name': 'Keith Carradine', 'role': 'Cowboy'}, {'name': 'Michael Murphy', 'role': 'Sears'}, {'name': 'Antony Holland', 'role': 'Hollander'}, {'name': 'Hugh Millais', 'role': 'Butler'}, {'name': 'Manfred Schulz', 'role': 'Kid'}, {'name': 'Jace Van Der Veen', 'role': 'Breed'}, {'name': 'Jackie Crossland', 'role': 'Lily'}, {'name': 'Elizabeth Murphy', 'role': 'Kate'}, {'name': 'Carey Lee McKenzie', 'role': 'Alma'}, {'name': 'Thomas Hill', 'role': 'Archer'}, {'name': 'Linda Sorensen', 'role': 'Blanche'}, {'name': 'Elizabeth Knight', 'role': 'Birdie'}]",17.0,93.0,15.0,88.0,2.0,12.0,0.0,0.0,7.0,26.0,21.0,81.0,3.0,12.0,2.0,8.0,"David Foster Productions, Warner Bros.",2 h,"Drama, Western",https://www.warnerbros.com/movies/mccabe-mrs-miller,"Academy Awards, USA Academy Awards, USA, National Film Preservation Board, USA National Film Preservation Board, USA, BAFTA Awards BAFTA Awards"
https://www.metacritic.com/movie/inside-llewyn-davis/,170.Inside Llewyn Davis,93,"Dec 6, 2013",R,"Llewyn Davis is at a crossroads. Guitar in tow, huddled against the unforgiving New York winter of 1961, he struggles to make it as a musician against seemingly insurmountable obstacles - some of them of his own making.","Ethan Coen, Joel Coen","Joel Coen, Ethan Coen","[{'name': 'Oscar Isaac', 'role': 'Llewyn Davis'}, {'name': 'Carey Mulligan', 'role': 'Jean'}, {'name': 'John Goodman', 'role': 'Roland Turner'}, {'name': 'Garrett Hedlund', 'role': 'Johnny Five'}, {'name': 'Justin Timberlake', 'role': 'Jim'}, {'name': 'Ethan Phillips', 'role': 'Mitch Gorfein'}, {'name': 'Robin Bartlett', 'role': 'Lillian Gorfein'}, {'name': 'Max Casella', 'role': 'Pappi Corsicato'}, {'name': 'Jerry Grayson', 'role': 'Mel Novikoff'}, {'name': 'Jeanine Serralles', 'role': 'Joy'}, {'name': 'Adam Driver', 'role': 'Al Cody'}, {'name': 'Stark Sands', 'role': 'Troy Nelson'}, {'name': 'Alex Karpovsky', 'role': 'Marty Green'}, {'name': 'Helen Hong', 'role': 'Janet Fung'}, {'name': 'Bradley Mott', 'role': 'Joe Flom'}, {'name': 'Michael Rosner', 'role': 'Arlen Gamble'}, {'name': 'Bonnie Rose', 'role': 'Dodi Gamble'}, {'name': ""Jack O'Connell"", 'role': 'Elevator Attendant'}, {'name': 'Ricardo Cordero', 'role': 'Nunzio'}, {'name': 'Sylvia Kauders', 'role': 'Ginny'}]",53.0,93.0,53.0,100.0,0.0,0.0,0.0,0.0,7.0,607.0,493.0,81.0,62.0,10.0,52.0,9.0,"CBS Films, StudioCanal, Anton, Mike Zoss Productions, Scott Rudin Productions",1 h 44 m,"Drama, Music",http://www.insidellewyndavis.com/us/splash,"Golden Globes, USA Golden Globes, USA, Academy Awards, USA Academy Awards, USA, Seattle Film Critics Awards Seattle Film Critics Awards"
https://www.metacritic.com/movie/the-best-years-of-our-lives/,171.The Best Years of Our Lives,93,"Dec 25, 1946",TV-PG,Three World War II veterans return home to small-town America to discover that they and their families have been irreparably changed.,William Wyler,"Robert E. Sherwood, MacKinlay Kantor","[{'name': 'Myrna Loy', 'role': 'Milly Stephenson'}, {'name': 'Dana Andrews', 'role': 'Fred Derry'}, {'name': 'Fredric March', 'role': 'Al Stephenson'}, {'name': 'Teresa Wright', 'role': 'Peggy Stephenson'}, {'name': 'Virginia Mayo', 'role': 'Marie Derry'}, {'name': ""Cathy O'Donnell"", 'role': 'Wilma Cameron'}, {'name': 'Hoagy Carmichael', 'role': 'Butch Engle'}, {'name': 'Harold Russell', 'role': 'Homer Parrish'}, {'name': 'Gladys George', 'role': 'Hortense Derry'}, {'name': 'Roman Bohnen', 'role': 'Pat Derry'}, {'name': 'Ray Collins', 'role': 'Mr. Milton'}, {'name': 'Minna Gombell', 'role': 'Mrs. Parrish'}, {'name': 'Walter Baldwin', 'role': 'Mr. Parrish'}, {'name': 'Steve Cochran', 'role': 'Cliff'}, {'name': 'Dorothy Adams', 'role': 'Mrs. Cameron'}, {'name': 'Don Beddoe', 'role': 'Mr. Cameron'}, {'name': 'Marlene Aames', 'role': 'Luella Parrish'}, {'name': 'Charles Halton', 'role': 'Prew'}, {'name': 'Ray Teal', 'role': 'Mr. Mollett'}, {'name': 'Howland Chamberlain', 'role': 'Thorpe'}]",17.0,93.0,17.0,100.0,0.0,0.0,0.0,0.0,8.0,59.0,49.0,83.0,7.0,12.0,3.0,5.0,Samuel Goldwyn Productions,2 h 50 m,"Drama, Romance, War",Unknown,"Academy Awards, USA Academy Awards, USA, Golden Globes, USA Golden Globes, USA, Photoplay Awards Photoplay Awards"
